index,w,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y,revenues
3185,1,0,3,1,0,0,118,34,6,21640,0,7,1,31.55
3186,0,1,3,1,0,0,122,69,3,33652,1,7,0,31.55
3187,0,0,3,1,0,0,106,37,2,28288,0,9,1,41.75
3188,0,1,2,1,0,0,117,33,5,20153,3,7,1,34.55
3189,0,1,3,1,0,0,99,45,4,28029,0,9,0,41.75
3190,1,1,2,0,0,0,162,40,4,28063,0,9,0,41.75
3191,1,0,3,1,0,0,14,31,1,23172,0,2,1,31.55
3192,1,0,3,1,1,0,285,52,3,27644,0,9,0,61.7
3193,1,1,3,0,0,0,52,74,2,21397,0,7,0,31.55
3194,0,1,2,1,0,0,20,21,2,17990,6,10,1,60.05
3195,1,0,3,0,0,0,373,60,2,27520,0,9,1,41.75
3196,1,0,3,1,0,0,115,45,5,23495,0,9,0,41.75
3197,1,1,3,0,0,0,170,48,3,25478,5,9,1,41.75
3198,0,0,2,0,1,0,103,35,3,18983,0,9,0,61.7
3199,1,0,3,1,0,0,33,28,1,26810,7,0,0,41.75
3200,0,0,2,1,0,0,51,38,3,21139,0,9,1,41.75
3201,0,0,2,1,0,0,304,49,4,32003,0,9,1,41.75
3202,0,0,2,1,0,0,15,46,4,21941,0,9,1,41.75
3203,0,0,3,1,0,0,202,48,4,18846,0,9,1,41.75
3204,1,0,3,1,0,0,176,47,3,27024,0,10,1,57.05
3205,0,1,3,0,0,0,111,34,1,33831,1,9,0,44.75
3206,1,0,3,1,1,0,41,30,2,23400,0,9,0,61.7
3207,0,0,2,0,1,0,365,77,1,22431,0,7,1,51.5
3208,0,0,2,1,0,0,221,44,4,18530,0,9,1,41.75
3209,0,0,3,0,0,0,170,67,3,21990,0,9,1,41.75
3210,1,0,3,0,0,0,302,48,5,26643,7,9,0,41.75
3211,1,0,2,0,1,0,51,28,3,17284,5,9,0,64.7
3212,0,0,2,1,0,0,215,87,3,20137,0,7,0,31.55
3213,0,0,3,1,0,0,82,33,4,25484,0,9,0,41.75
3214,1,0,2,1,0,0,165,44,3,18168,3,9,0,41.75
3215,0,1,3,1,1,0,222,65,2,28618,7,9,0,64.7
3216,1,0,3,1,0,0,289,66,3,23352,0,9,1,41.75
3217,0,0,3,1,0,0,106,43,3,23969,0,9,0,41.75
3218,1,1,2,1,1,0,207,39,3,16757,3,9,0,61.7
3219,1,0,2,1,1,0,14,34,3,16136,1,9,0,61.7
3220,0,1,2,1,1,0,120,53,2,24679,0,7,0,51.5
3221,0,0,3,1,0,0,100,33,4,19613,0,9,0,41.75
3222,0,1,3,0,0,0,173,52,2,24482,1,9,0,41.75
3223,1,0,2,0,0,0,82,32,3,14806,0,9,0,41.75
3224,0,0,3,1,1,0,171,43,4,22404,3,9,0,61.7
3225,0,0,3,1,0,0,330,46,4,21564,0,9,1,41.75
3226,0,0,3,0,0,0,134,36,3,17893,0,7,1,31.55
3227,1,0,2,1,0,0,216,56,4,17912,0,9,0,41.75
3228,1,0,2,0,0,0,129,44,3,19444,5,9,1,41.75
3229,0,0,3,1,0,0,119,61,2,24529,0,9,0,41.75
3230,0,0,3,0,1,0,138,35,5,27311,0,9,1,61.7
3231,1,0,3,1,0,0,34,28,2,26528,0,9,1,41.75
3232,1,0,2,0,0,0,134,45,2,20015,0,9,0,41.75
3233,0,0,3,1,0,0,139,44,1,27725,2,9,0,41.75
3234,0,1,3,0,1,0,127,47,4,24799,15,9,1,112.7
3235,1,0,3,1,0,0,29,33,3,33649,0,9,0,44.75
3236,1,1,2,1,0,0,6,45,3,26272,0,9,0,41.75
3237,1,0,3,1,1,0,243,49,4,29003,4,9,1,64.7
3238,0,0,2,1,0,0,237,47,4,22872,0,9,1,41.75
3239,1,0,3,1,0,0,314,55,3,20740,2,9,0,41.75
3240,0,0,2,1,0,0,37,37,4,24819,0,9,1,41.75
3241,0,0,2,0,0,0,27,31,1,23177,0,9,0,41.75
3242,0,0,3,1,0,0,225,51,5,23742,0,9,1,41.75
3243,1,1,3,1,0,0,206,45,4,22514,1,9,1,41.75
3244,0,1,3,1,0,0,166,40,4,31115,0,9,1,41.75
3245,1,0,2,1,0,0,203,54,3,23850,0,9,0,41.75
3246,1,0,3,1,0,0,305,54,3,24529,0,9,0,41.75
3247,1,1,2,1,1,0,222,50,2,19537,0,9,0,61.7
3248,1,0,3,1,0,0,34,28,2,25224,2,9,0,41.75
3249,1,0,3,1,0,0,37,32,3,25600,0,9,1,41.75
3250,0,0,2,1,0,0,116,42,6,24954,0,10,0,57.05
3251,1,0,2,1,1,0,265,49,5,15592,0,9,0,61.7
3252,0,0,2,1,0,0,247,46,5,33756,0,9,1,41.75
3253,0,0,3,1,0,0,358,60,2,21104,12,9,1,44.75
3254,0,0,2,1,0,0,281,60,1,21141,0,7,1,31.55
3255,1,0,3,1,0,0,380,61,2,22979,0,9,1,41.75
3256,0,0,2,1,0,0,245,60,3,31633,0,9,1,41.75
3257,0,0,2,1,0,0,174,42,2,23918,1,9,0,47.75
3258,1,0,2,1,0,0,30,70,2,17490,0,9,0,41.75
3259,0,1,3,1,0,0,158,45,4,28783,1,9,0,41.75
3260,1,0,3,1,0,0,111,42,3,28475,0,9,0,41.75
3261,1,0,2,1,1,0,179,58,3,27344,1,9,0,64.7
3262,1,0,2,1,1,0,110,71,2,20553,0,7,0,51.5
3263,0,0,2,1,0,0,129,78,3,18398,0,9,0,41.75
3264,0,0,2,1,0,0,362,73,2,26005,0,7,1,31.55
3265,1,1,3,1,0,0,136,42,4,18705,1,9,0,44.75
3266,1,0,2,1,0,0,182,50,4,20073,0,9,0,41.75
3267,0,0,2,1,0,0,333,57,2,27927,2,9,0,53.75
3268,0,1,2,0,0,0,21,30,2,21542,0,9,0,41.75
3269,1,0,3,0,0,0,120,40,5,27397,0,10,0,57.05
3270,0,1,3,0,0,0,7,23,2,25014,0,9,1,41.75
3271,0,0,3,1,0,0,310,51,2,24120,0,9,0,41.75
3272,0,0,2,1,0,0,187,51,4,25043,0,9,1,41.75
3273,0,0,3,1,0,0,299,51,4,20143,0,9,0,41.75
3274,1,1,2,1,0,0,115,31,3,30056,0,9,0,41.75
3275,0,0,2,1,0,0,335,58,2,18706,7,9,0,44.75
3276,1,1,2,1,1,0,290,71,4,21746,1,9,0,41.75
3277,0,0,2,0,0,0,107,56,1,22466,0,9,0,41.75
3278,1,1,3,1,0,0,232,50,5,28780,1,9,0,41.75
3279,1,0,3,1,0,0,176,42,4,23456,0,9,1,41.75
3280,1,1,3,1,0,0,159,69,2,25019,0,7,1,31.55
3281,0,1,3,0,0,0,111,43,3,28273,3,7,1,31.55
3282,1,0,3,0,1,0,38,48,1,17180,0,7,0,51.5
3283,0,0,2,1,0,0,237,43,5,32635,6,9,0,41.75
3284,1,1,2,0,0,0,165,44,2,23592,2,9,1,41.75
3285,0,0,3,0,1,0,175,52,3,17736,0,9,0,61.7
3286,0,0,3,1,0,0,182,49,3,20359,0,9,1,41.75
3287,1,0,3,1,0,0,167,39,4,28573,0,9,1,41.75
3288,1,0,3,1,0,0,194,40,4,24160,0,9,1,41.75
3289,0,1,3,1,1,0,322,72,2,23654,0,9,0,61.7
3290,1,1,3,1,1,0,68,37,4,28328,6,9,0,64.7
3291,0,0,3,1,0,0,190,44,2,25224,0,9,1,41.75
3292,0,1,2,1,0,0,175,39,5,32429,0,1,1,41.75
3293,1,0,2,1,0,0,251,48,4,26005,0,9,1,41.75
3294,0,1,2,1,0,0,197,38,5,24231,0,11,0,62.15
3295,1,0,3,1,0,0,295,64,2,30310,0,9,1,41.75
3296,1,0,3,1,0,0,139,49,3,18842,0,9,1,41.75
3297,1,0,2,1,1,0,119,42,6,17240,0,9,0,61.7
3298,1,1,3,0,1,0,38,48,3,29216,0,10,0,83
3299,0,0,3,0,0,0,121,41,2,24363,0,7,1,31.55
3300,0,1,3,1,0,0,118,46,3,18926,0,7,0,31.55
3301,0,0,3,1,0,0,293,60,2,28983,0,7,1,31.55
3302,0,1,2,1,0,0,258,47,6,24046,0,9,0,41.75
3303,1,0,2,1,0,0,182,55,3,23747,0,0,0,41.75
3304,1,0,3,0,1,0,14,20,3,24331,0,9,0,61.7
3305,0,0,3,0,0,0,39,28,1,29358,0,10,1,57.05
3306,0,1,3,1,0,0,145,44,4,23464,4,9,1,41.75
3307,1,0,2,1,0,0,80,38,3,17219,0,9,0,41.75
3308,1,0,2,0,1,0,88,42,2,19275,4,9,0,61.7
3309,1,0,3,1,1,0,91,36,4,31128,0,9,0,61.7
3310,0,0,2,1,0,0,380,61,2,20333,0,9,1,41.75
3311,0,0,2,1,0,0,214,87,3,27283,2,9,0,41.75
3312,1,1,2,0,0,0,251,47,3,20917,1,9,1,41.75
3313,0,0,2,1,0,0,14,31,2,17348,2,9,1,41.75
3314,1,0,3,0,0,0,113,49,1,19987,0,9,0,41.75
3315,0,0,3,1,1,0,102,32,2,29354,0,7,0,51.5
3316,0,0,2,0,1,0,132,40,5,25824,0,9,0,67.7
3317,1,0,3,1,0,0,249,47,4,29961,0,9,1,41.75
3318,1,0,3,0,1,0,48,36,3,25445,0,7,0,25.9
3319,1,0,2,1,1,0,63,31,1,20925,0,0,0,61.7
3320,0,0,3,1,0,0,152,40,1,29818,0,9,0,41.75
3321,1,0,2,1,0,0,136,46,6,18716,0,9,0,41.75
3322,1,0,2,0,1,0,121,49,1,16411,3,9,0,70.7
3323,1,0,2,1,0,0,198,42,4,22945,0,9,0,41.75
3324,1,0,3,1,0,0,52,59,2,23302,0,7,0,31.55
3325,0,0,3,1,0,0,235,53,4,27254,0,9,1,41.75
3326,0,1,3,1,1,0,216,44,4,28382,3,9,0,41.75
3327,0,1,2,1,0,0,203,62,1,29525,0,9,0,41.75
3328,0,0,2,1,0,0,70,42,4,29092,0,9,1,41.75
3329,1,1,3,1,0,0,232,50,4,28850,0,9,0,41.75
3330,1,0,3,1,0,0,247,50,4,31711,0,9,1,41.75
3331,1,0,2,1,0,0,146,41,1,24734,2,9,0,41.75
3332,1,0,3,0,1,0,138,34,2,23918,0,9,0,61.7
3333,0,1,2,1,0,0,111,36,8,22354,1,9,0,41.75
3334,1,0,3,0,0,0,69,31,2,19549,0,9,1,41.75
3335,1,0,2,1,0,0,117,42,4,27788,0,9,0,41.75
3336,0,0,2,1,0,0,187,38,4,29472,0,9,1,41.75
3337,1,1,3,1,0,0,40,56,2,21953,2,9,0,41.75
3338,0,1,2,0,1,0,54,63,2,32656,0,9,0,61.7
3339,1,1,2,1,0,0,187,47,6,20568,9,9,1,62.75
3340,1,0,3,1,0,0,141,40,4,31660,0,9,0,41.75
3341,0,0,3,1,0,0,364,77,2,23973,0,7,1,31.55
3342,1,0,3,1,0,0,225,45,3,28618,2,9,0,41.75
3343,0,0,3,0,0,0,162,66,3,22672,2,9,0,44.75
3344,1,0,2,1,0,0,170,43,1,21154,1,9,0,41.75
3345,0,1,3,1,0,0,214,42,5,25320,0,9,0,41.75
3346,1,0,2,1,0,0,186,39,6,19871,1,9,0,41.75
3347,0,0,3,1,0,0,114,40,1,27020,0,9,1,41.75
3348,0,0,2,1,0,0,109,38,5,28364,0,9,0,41.75
3349,1,1,2,1,0,0,365,66,2,33163,0,9,0,44.75
3350,1,1,2,1,0,0,60,27,3,17629,0,9,0,41.75
3351,0,0,2,1,0,0,190,45,4,21523,0,9,1,41.75
3352,0,0,3,0,1,0,127,37,4,25832,0,9,0,61.7
3353,0,1,2,1,1,0,108,48,3,17606,0,9,0,61.7
3354,0,0,3,0,0,0,11,64,5,18267,1,9,0,41.75
3355,0,1,3,1,0,0,232,50,4,31790,0,9,1,41.75
3356,0,0,2,1,0,0,380,61,2,27927,0,9,1,41.75
3357,1,0,3,1,0,0,234,46,4,19743,0,9,0,41.75
3358,1,1,2,1,1,0,45,56,4,19873,0,9,0,61.7
3359,1,0,2,1,0,0,137,46,3,18541,0,9,0,41.75
3360,0,0,3,1,0,0,100,34,1,22791,2,9,1,41.75
3361,1,0,3,1,0,0,310,56,3,22847,0,9,1,41.75
3362,0,0,2,1,1,0,96,31,1,16197,0,9,0,61.7
3363,1,0,2,0,0,0,163,40,4,31825,0,9,1,41.75
3364,0,0,3,1,0,0,126,44,3,23516,0,9,0,41.75
3365,0,0,3,0,0,0,18,46,3,21992,15,9,0,62.75
3366,0,0,3,1,0,0,27,30,2,31108,1,9,0,44.75
3367,1,1,3,1,0,0,296,70,2,31931,0,7,0,31.55
3368,0,0,3,0,0,0,128,38,3,21166,0,9,1,41.75
3369,1,0,3,0,1,0,39,28,3,25676,0,9,0,61.7
3370,0,1,2,1,1,0,227,48,4,29990,6,9,0,64.7
3371,1,1,2,0,0,0,116,40,2,30246,0,9,0,41.75
3372,0,0,2,1,0,0,266,46,6,25513,0,9,0,41.75
3373,0,0,3,1,1,0,102,44,2,26724,2,9,0,64.7
3374,0,0,3,1,0,0,71,34,3,30668,0,9,1,41.75
3375,1,1,2,0,0,0,59,58,2,22686,0,9,1,41.75
3376,1,0,2,1,0,0,17,59,1,34401,0,9,0,41.75
3377,0,0,3,1,1,0,105,43,3,22574,6,9,0,61.7
3378,1,0,2,1,0,0,137,48,4,33044,0,9,0,41.75
3379,1,1,3,1,0,0,184,38,2,23417,0,9,0,41.75
3380,1,0,2,1,0,0,48,37,5,22108,4,9,0,41.75
3381,1,0,2,0,1,0,115,34,6,25355,2,9,0,61.7
3382,0,0,3,1,0,0,113,65,3,23828,0,9,1,41.75
3383,1,0,2,1,0,0,130,76,2,23138,0,9,0,41.75
3384,0,0,3,1,0,0,286,62,2,24608,0,7,1,31.55
3385,1,0,3,0,0,0,69,31,2,22049,0,0,1,41.75
3386,1,0,2,1,0,0,141,41,5,23789,0,9,0,41.75
3387,0,0,3,1,0,0,119,55,1,25595,0,7,1,31.55
3388,1,0,3,1,0,0,293,55,2,32845,0,9,0,41.75
3389,1,0,3,1,0,0,140,54,1,24499,0,9,1,41.75
3390,1,1,2,1,1,0,184,35,6,21851,4,9,0,61.7
3391,1,0,2,1,0,0,73,42,4,17869,4,9,0,41.75
3392,1,0,3,1,0,0,199,46,3,23441,0,9,1,41.75
3393,1,0,3,1,0,0,157,56,2,23261,0,9,1,41.75
3394,1,1,3,1,0,0,296,50,1,29608,0,9,0,41.75
3395,0,0,3,0,0,0,162,41,4,28618,1,9,0,41.75
3396,1,0,2,1,0,0,73,40,4,34933,0,9,1,41.75
3397,1,0,2,0,0,0,124,46,1,16780,4,9,0,53.75
3398,1,1,2,1,0,0,124,62,1,19678,0,9,0,41.75
3399,0,0,2,1,1,0,63,35,2,22250,0,9,0,61.7
3400,1,0,3,1,0,0,199,42,5,23251,0,9,0,41.75
3401,1,0,2,0,0,0,72,44,2,18884,4,2,0,34.55
3402,1,1,2,1,0,0,93,58,1,21208,0,9,0,41.75
3403,1,0,2,1,0,0,306,56,3,24299,0,9,0,41.75
3404,1,0,3,1,0,0,262,49,1,27098,0,9,0,41.75
3405,0,0,2,0,0,0,23,27,3,23743,0,9,0,41.75
3406,1,0,3,1,0,0,98,47,4,24628,0,9,0,41.75
3407,0,0,3,1,0,0,195,55,3,24188,0,9,0,41.75
3408,0,0,3,0,0,0,128,36,4,23401,0,9,1,41.75
3409,1,0,3,0,0,0,16,51,2,28425,0,9,1,41.75
3410,1,0,3,1,0,0,143,41,4,20605,0,10,0,57.05
3411,1,0,3,1,0,0,290,47,5,41862,19,9,0,59.75
3412,0,1,3,1,0,0,325,58,2,22353,0,7,1,31.55
3413,0,0,3,0,1,0,61,46,3,22768,0,9,0,61.7
3414,0,0,2,1,0,0,313,50,3,24610,4,9,0,41.75
3415,0,1,2,1,0,0,114,59,2,21682,0,7,0,31.55
3416,0,1,2,1,0,0,108,39,4,23287,6,9,0,47.75
3417,0,0,3,0,0,0,172,43,3,24625,0,9,1,41.75
3418,1,1,2,1,0,0,241,44,5,21087,0,9,0,41.75
3419,0,0,3,1,0,0,309,54,4,27943,0,9,0,41.75
3420,1,0,3,1,1,0,254,48,4,27603,2,9,0,64.7
3421,0,0,3,1,1,0,238,44,4,24929,3,9,0,67.7
3422,0,0,2,0,0,0,131,36,1,22331,0,9,1,41.75
3423,1,0,3,1,1,0,99,31,3,19476,2,9,0,61.7
3424,1,0,3,1,1,0,169,47,2,32257,0,9,0,61.7
3425,1,1,2,1,1,0,10,33,4,28723,0,9,0,61.7
3426,1,0,2,0,0,0,80,50,1,18279,0,9,0,41.75
3427,1,0,3,0,1,0,112,43,2,29183,1,10,0,57.05
3428,1,1,2,1,0,0,210,54,3,23859,0,9,0,41.75
3429,0,1,2,0,1,0,25,69,3,21042,1,9,0,61.7
3430,0,0,2,1,0,0,121,36,5,23807,0,9,1,44.75
3431,0,1,2,0,0,0,130,46,1,24764,2,9,0,41.75
3432,0,0,3,1,0,0,304,52,1,21475,0,1,1,41.75
3433,0,0,2,1,0,0,148,36,7,16759,2,7,1,31.55
3434,0,0,3,1,0,0,235,45,3,23042,0,9,1,41.75
3435,1,0,3,0,0,0,62,57,1,16374,1,5,1,5.95
3436,0,1,2,1,0,0,114,45,3,47285,0,9,0,41.75
3437,1,0,2,1,0,0,40,45,5,42581,0,9,0,41.75
3438,1,0,3,1,0,0,299,59,3,22104,0,9,1,41.75
3439,0,1,2,1,1,0,120,59,1,24838,2,9,0,41.75
3440,0,0,3,0,1,0,104,45,4,23674,9,9,0,67.7
3441,1,1,3,1,0,0,19,44,2,24027,3,9,1,41.75
3442,0,0,3,0,0,0,31,58,1,20996,0,10,1,57.05
3443,1,0,3,1,0,0,290,50,3,24542,5,9,1,41.75
3444,0,0,2,0,1,0,90,57,3,22883,0,9,1,61.7
3445,1,0,2,0,0,0,47,56,2,40875,2,9,0,41.75
3446,1,0,2,1,0,0,30,42,2,19872,0,9,0,41.75
3447,1,1,3,1,0,0,149,40,4,24425,0,9,0,41.75
3448,0,1,1,0,0,0,29,43,2,23586,17,9,0,74.75
3449,1,0,3,1,0,0,34,28,3,24269,2,9,0,41.75
3450,0,1,3,1,0,0,159,45,5,41862,3,9,1,41.75
3451,1,0,2,1,0,0,231,45,4,22663,0,9,1,41.75
3452,0,0,2,1,0,0,94,73,3,14068,1,9,1,41.75
3453,1,0,2,0,0,0,223,59,2,28944,1,7,0,31.55
3454,1,0,3,1,0,0,252,47,6,41862,0,9,0,41.75
3455,1,0,3,1,0,0,48,30,2,23400,0,9,0,41.75
3456,1,0,3,1,0,0,47,53,4,32122,0,9,0,41.75
3457,1,0,3,1,0,0,247,42,4,25363,0,9,0,41.75
3458,1,0,3,1,1,0,322,51,3,20838,0,10,0,77
3459,1,0,3,1,0,0,128,79,3,22886,0,9,0,41.75
3460,0,0,2,1,0,0,284,66,2,26737,0,7,1,31.55
3461,1,0,3,1,0,0,42,68,1,23968,0,7,0,31.55
3462,0,1,3,1,1,0,382,65,3,32915,0,9,0,61.7
3463,0,1,3,1,0,0,216,45,3,32220,1,9,0,41.75
3464,1,1,3,1,0,0,306,67,2,17331,0,5,0,5.95
3465,1,0,3,1,1,0,14,48,4,29744,0,9,0,61.7
3466,0,0,3,0,1,0,298,54,3,26382,1,9,0,61.7
3467,1,0,2,1,0,0,29,34,3,24689,0,9,0,41.75
3468,1,0,2,1,0,0,252,62,1,22845,0,9,0,41.75
3469,1,0,3,0,0,0,47,23,3,15858,0,9,0,41.75
3470,1,0,3,1,0,0,46,37,4,21251,4,9,0,41.75
3471,0,0,3,1,0,0,112,36,4,22847,0,9,1,41.75
3472,1,0,2,1,0,0,144,46,1,18578,0,9,0,41.75
3473,0,0,2,1,0,0,385,78,1,21628,0,7,0,31.55
3474,1,1,3,1,0,0,221,49,4,24425,4,10,0,60.05
3475,1,0,3,0,0,0,38,28,2,25224,0,9,0,41.75
3476,0,0,2,1,1,0,50,28,2,18923,2,0,0,41.75
3477,0,1,3,0,0,0,46,68,1,23730,0,7,1,31.55
3478,0,1,2,1,0,0,378,57,3,19108,0,9,1,41.75
3479,1,0,2,1,0,0,278,55,3,16337,3,9,0,47.75
3480,1,0,2,0,0,0,136,41,3,29395,3,9,0,41.75
3481,1,0,3,1,0,0,57,48,4,26417,0,9,0,41.75
3482,0,0,3,1,0,0,151,43,4,30290,0,9,1,41.75
3483,0,0,2,1,0,0,96,58,3,18450,0,9,0,41.75
3484,0,0,3,1,0,0,299,51,2,27924,0,9,1,41.75
3485,1,1,2,0,0,0,14,41,3,22486,0,9,0,41.75
3486,0,0,2,1,0,0,161,41,3,23776,0,9,0,41.75
3487,1,1,3,1,0,0,135,63,2,25019,0,9,0,41.75
3488,1,0,2,1,0,0,141,68,2,30089,0,9,1,41.75
3489,0,1,3,1,0,0,183,63,3,28997,0,9,0,41.75
3490,0,1,3,1,0,0,41,35,2,17694,0,9,1,41.75
3491,0,1,2,1,0,0,23,40,2,20832,6,10,0,60.05
3492,1,0,2,1,0,0,30,22,3,19745,0,10,0,57.05
3493,1,0,3,1,0,0,163,47,4,23745,0,9,1,41.75
3494,0,0,2,1,0,0,344,55,4,20929,2,9,1,41.75
3495,0,0,3,0,1,0,104,36,4,28486,0,9,0,61.7
3496,0,1,2,1,0,0,9,24,3,24477,12,9,0,50.75
3497,0,0,3,1,0,0,249,52,6,20714,0,7,1,31.55
3498,0,1,2,1,0,0,104,47,1,27436,6,10,0,57.05
3499,1,0,2,1,0,0,28,22,1,21960,0,9,0,41.75
3500,1,0,3,0,0,0,79,38,3,25432,1,9,1,41.75
3501,0,0,2,0,0,0,191,44,2,17979,0,9,1,41.75
3502,0,0,2,1,1,0,100,43,3,47285,1,9,1,61.7
3503,0,1,3,1,0,0,116,35,3,20669,0,7,1,31.55
3504,0,0,3,1,0,0,104,30,2,23445,0,9,0,41.75
3505,1,0,2,1,0,0,15,27,8,19588,0,9,0,41.75
3506,0,0,2,1,0,0,160,58,7,19349,0,9,1,41.75
3507,0,1,2,1,0,0,378,61,2,18510,0,9,0,41.75
3508,1,0,3,1,0,0,142,41,5,20746,0,9,0,41.75
3509,0,0,2,1,0,0,112,48,5,19823,12,9,0,41.75
3510,1,0,3,1,0,0,53,32,3,26696,0,9,0,41.75
3511,1,0,3,1,0,0,180,58,2,18734,0,0,0,41.75
3512,0,0,2,0,0,0,195,56,4,19275,0,9,1,41.75
3513,0,0,3,1,1,0,238,47,5,25867,0,9,0,61.7
3514,0,0,3,0,0,0,157,49,4,22459,0,9,1,41.75
3515,1,0,3,1,0,0,253,53,3,31159,2,9,1,41.75
3516,1,0,2,0,0,0,142,41,4,24789,0,9,0,41.75
3517,0,0,2,0,0,0,108,37,2,22600,4,10,0,57.05
3518,1,1,3,1,0,0,302,60,4,21863,0,7,1,31.55
3519,0,0,3,0,1,0,138,37,2,25683,0,9,0,61.7
3520,1,0,3,1,0,0,48,44,3,25905,0,9,0,41.75
3521,1,1,3,0,0,0,57,34,5,29494,0,7,0,31.55
3522,0,1,3,0,0,0,166,66,2,29319,0,7,0,31.55
3523,1,0,3,0,0,0,65,57,2,29396,0,9,0,41.75
3524,1,0,3,1,0,0,240,46,5,24967,0,9,1,41.75
3525,0,1,3,1,0,0,162,44,4,31115,0,9,1,41.75
3526,1,0,2,1,1,0,137,49,6,28200,1,9,0,64.7
3527,0,1,3,0,1,0,183,44,4,24144,5,7,0,51.5
3528,0,0,2,0,0,0,153,39,5,17674,0,9,1,41.75
3529,1,0,2,1,0,0,42,28,2,20252,2,9,0,41.75
3530,1,1,2,1,0,0,180,43,4,21892,9,9,0,41.75
3531,0,0,3,1,0,0,183,43,4,28018,0,9,1,41.75
3532,1,1,3,1,0,0,198,62,2,24463,0,10,0,57.05
3533,1,0,3,1,0,0,344,57,3,31642,0,9,0,41.75
3534,0,0,3,0,0,0,103,39,4,22368,0,9,1,41.75
3535,0,0,2,0,0,0,321,66,3,26005,0,7,1,31.55
3536,0,0,3,1,1,0,164,41,4,29335,0,9,0,41.75
3537,0,0,2,1,0,0,80,29,1,17219,0,9,1,41.75
3538,1,0,2,1,0,0,355,74,2,21140,0,7,0,31.55
3539,0,0,2,1,0,0,99,39,4,29572,0,9,0,41.75
3540,0,0,3,1,0,0,113,45,4,23944,0,9,0,41.75
3541,0,0,2,1,0,0,107,32,4,18049,0,9,0,44.75
3542,1,0,3,0,0,0,78,41,2,20038,0,9,0,41.75
3543,0,0,2,1,0,0,269,49,4,23032,0,9,1,41.75
3544,1,0,3,0,0,0,96,41,2,16329,1,9,0,41.75
3545,0,1,2,1,0,0,165,69,3,12597,0,9,1,41.75
3546,0,1,2,1,0,0,100,48,7,26767,0,9,0,41.75
3547,1,0,2,1,0,0,149,46,4,18810,0,9,0,41.75
3548,0,0,2,0,0,0,394,65,2,23271,0,9,1,41.75
3549,1,1,3,0,0,0,84,58,2,29338,1,9,0,56.75
3550,1,0,3,1,0,0,293,55,2,23928,0,9,0,41.75
3551,1,1,2,1,0,0,210,45,5,21087,0,9,0,41.75
3552,0,0,3,1,1,0,244,67,3,40758,0,7,1,51.5
3553,1,0,3,1,0,0,110,46,4,21941,0,9,0,41.75
3554,1,0,2,1,0,0,21,45,5,20692,0,9,0,41.75
3555,0,0,2,1,0,0,174,49,4,27768,2,9,0,41.75
3556,0,0,3,1,0,0,201,56,2,24743,0,9,1,41.75
3557,1,1,3,1,0,0,207,67,1,26270,0,7,0,31.55
3558,0,0,3,0,1,0,104,39,3,35367,0,9,0,61.7
3559,1,0,3,1,0,0,15,36,4,25040,1,9,0,44.75
3560,1,0,3,1,0,0,310,70,2,23379,0,9,0,41.75
3561,1,0,3,0,0,0,246,56,3,23615,3,9,1,50.75
3562,0,0,2,1,0,0,121,48,6,17951,0,9,0,41.75
3563,1,1,3,1,0,0,302,60,3,30222,22,9,0,74.75
3564,0,0,2,1,1,0,26,30,1,29057,1,9,0,41.75
3565,0,1,3,0,0,0,140,49,2,26239,0,9,0,41.75
3566,0,0,2,1,0,0,274,57,3,29560,1,9,0,44.75
3567,1,1,3,1,1,0,34,56,2,39991,0,9,0,41.75
3568,0,1,2,1,0,0,12,41,5,23637,11,9,0,41.75
3569,0,1,3,1,0,0,121,69,3,38225,0,7,0,31.55
3570,1,0,2,1,0,0,27,33,3,20646,0,9,0,41.75
3571,1,1,3,1,1,0,106,37,3,23173,6,9,0,64.7
3572,0,0,3,1,0,0,272,54,2,22344,0,7,1,31.55
3573,0,0,2,1,1,0,193,49,4,33677,0,9,0,61.7
3574,0,0,3,1,0,0,54,35,2,16648,0,7,1,31.55
3575,1,0,3,1,0,0,37,61,4,37658,0,9,1,41.75
3576,0,1,2,0,0,0,16,41,4,21704,0,9,0,41.75
3577,0,0,3,1,0,0,120,49,3,27644,0,9,1,41.75
3578,1,0,2,1,0,0,72,40,1,39525,3,9,0,41.75
3579,1,0,3,0,0,0,178,52,2,22841,0,9,1,41.75
3580,0,0,2,0,0,0,22,45,2,16581,0,9,1,41.75
3581,0,1,2,1,0,0,9,22,1,17868,12,9,1,41.75
3582,1,0,3,1,1,0,94,40,5,23388,0,9,0,61.7
3583,1,0,3,0,1,0,237,53,2,23828,0,10,0,77
3584,1,0,2,0,0,0,57,43,6,22105,0,9,0,41.75
3585,0,0,2,0,0,0,51,27,3,19084,0,9,1,41.75
3586,1,0,2,1,0,0,180,40,5,20073,0,9,0,41.75
3587,0,0,3,1,0,0,285,50,4,27644,0,9,1,41.75
3588,0,0,2,1,0,0,126,79,2,20137,0,7,0,31.55
3589,0,0,3,1,0,0,180,44,4,17793,2,9,0,41.75
3590,0,1,3,1,1,0,112,57,1,35649,4,9,0,61.7
3591,1,0,2,1,0,0,31,48,2,14086,0,9,0,41.75
3592,1,0,3,1,0,0,132,82,3,30290,0,9,0,41.75
3593,0,0,3,0,0,0,387,68,1,24725,0,9,1,41.75
3594,1,1,3,1,0,0,245,50,4,29851,0,9,0,41.75
